type,facdor__period,facdor__status,facdor__openPrice,facdor__openNumber,facdor__isGreen,facdor__isRed,facdor__isViolet
3,20200518103,0,172069,9,1,0,0
3,20200518102,0,172072,2,0,1,0
3,20200518101,0,172078,8,0,1,0
3,20200518100,0,172103,3,1,0,0
3,20200518099,0,172104,4,0,1,0
3,20200518098,0,172114,4,0,1,0
3,20200518097,0,172139,9,1,0,0
3,20200518096,0,172150,0,0,1,1
3,20200518095,0,172161,1,1,0,0
3,20200518094,0,172173,3,1,0,0
3,20200518093,0,172186,6,0,1,0
3,20200518092,0,172213,3,1,0,0
3,20200518091,0,172228,8,0,1,0
3,20200518090,0,172227,7,1,0,0
3,20200518089,0,172226,6,0,1,0
3,20200518088,0,172223,3,1,0,0
3,20200518087,0,172230,0,0,1,1
3,20200518086,0,172249,9,1,0,0
3,20200518085,0,172274,4,0,1,0
3,20200518084,0,172292,2,0,1,0
3,20200518083,0,172304,4,0,1,0
3,20200518082,0,172321,1,1,0,0
3,20200518081,0,172325,5,1,0,1
3,20200518080,0,172324,4,0,1,0
3,20200518079,0,172325,5,1,0,1
3,20200518078,0,172326,6,0,1,0
3,20200518077,0,172331,1,1,0,0
3,20200518076,0,172345,5,1,0,1
3,20200518075,0,172361,1,1,0,0
3,20200518074,0,172360,0,0,1,1
3,20200518073,0,172371,1,1,0,0
3,20200518072,0,172374,4,0,1,0
3,20200518071,0,172370,0,0,1,1
3,20200518070,0,172384,4,0,1,0
3,20200518069,0,172400,0,0,1,1
3,20200518068,0,172406,6,0,1,0
3,20200518067,0,172409,9,1,0,0
3,20200518066,0,172425,5,1,0,1
3,20200518065,0,172438,8,0,1,0
3,20200518064,0,172465,5,1,0,1
3,20200518063,0,172474,4,0,1,0
3,20200518062,0,172497,7,1,0,0
3,20200518061,0,172520,0,0,1,1
3,20200518060,0,172526,6,0,1,0
3,20200518059,0,172533,3,1,0,0
3,20200518058,0,172539,9,1,0,0
3,20200518057,0,172547,7,1,0,0
3,20200518056,0,172569,9,1,0,0
3,20200518055,0,172584,4,0,1,0
3,20200518054,0,172588,8,0,1,0
3,20200518053,0,172601,1,1,0,0
3,20200518052,0,172612,2,0,1,0
3,20200518051,0,172618,8,0,1,0
3,20200518050,0,172635,5,1,0,1
3,20200518049,0,172650,0,0,1,1
3,20200518048,0,172662,2,0,1,0
3,20200518047,0,172667,7,1,0,0
3,20200518046,0,172675,5,1,0,1
3,20200518045,0,172676,6,0,1,0
3,20200518044,0,172691,1,1,0,0
3,20200518043,0,172690,0,0,1,1
3,20200518042,0,172711,1,1,0,0
3,20200518041,0,172724,4,0,1,0
3,20200518040,0,172729,9,1,0,0
3,20200518039,0,172736,6,0,1,0
3,20200518038,0,172753,3,1,0,0
3,20200518037,0,172757,7,1,0,0
3,20200518036,0,172768,8,0,1,0
3,20200518035,0,172760,0,0,1,1
3,20200518034,0,172775,5,1,0,1
3,20200518033,0,172789,9,1,0,0
3,20200518032,0,172804,4,0,1,0
3,20200518031,0,172819,9,1,0,0
3,20200518030,0,172836,6,0,1,0
3,20200518029,0,172859,9,1,0,0
3,20200518028,0,172879,9,1,0,0
3,20200518027,0,172897,7,1,0,0
3,20200518026,0,172904,4,0,1,0
3,20200518025,0,172917,7,1,0,0
3,20200518024,0,172928,8,0,1,0
3,20200518023,0,172936,6,0,1,0
3,20200518022,0,172953,3,1,0,0
3,20200518021,0,172955,5,1,0,1
3,20200518020,0,172961,1,1,0,0
3,20200518019,0,172980,0,0,1,1
3,20200518018,0,172984,4,0,1,0
3,20200518017,0,173003,3,1,0,0
3,20200518016,0,173010,0,0,1,1
3,20200518015,0,173037,7,1,0,0
3,20200518014,0,173055,5,1,0,1
3,20200518013,0,173055,5,1,0,1
3,20200518012,0,173068,8,0,1,0
3,20200518011,0,173072,2,0,1,0
3,20200518010,0,173088,8,0,1,0
3,20200518009,0,173083,3,1,0,0
3,20200518008,0,173086,6,0,1,0
3,20200518007,0,173082,2,0,1,0
3,20200518006,0,173092,2,0,1,0
3,20200518005,0,173097,7,1,0,0
3,20200518004,0,173111,1,1,0,0
3,20200518003,0,173112,2,0,1,0
3,20200518002,0,173110,0,0,1,1
3,20200518001,0,173118,8,0,1,0
3,20200517480,0,173129,9,1,0,0
3,20200517479,0,173153,3,1,0,0
3,20200517478,0,173167,7,1,0,0
3,20200517477,0,173184,4,0,1,0
3,20200517476,0,173193,3,1,0,0
3,20200517475,0,173191,1,1,0,0
3,20200517474,0,173214,4,0,1,0
3,20200517473,0,173229,9,1,0,0
3,20200517472,0,173257,7,1,0,0
3,20200517471,0,173267,7,1,0,0
3,20200517470,0,173276,6,0,1,0
3,20200517469,0,173272,2,0,1,0
3,20200517468,0,173276,6,0,1,0
3,20200517467,0,173271,1,1,0,0
3,20200517466,0,173290,0,0,1,1
3,20200517465,0,173303,3,1,0,0
3,20200517464,0,173313,3,1,0,0
3,20200517463,0,173322,2,0,1,0
3,20200517462,0,173348,8,0,1,0
3,20200517461,0,173352,2,0,1,0
3,20200517460,0,173388,8,0,1,0
3,20200517459,0,173417,7,1,0,0
3,20200517458,0,173444,4,0,1,0
3,20200517457,0,173442,2,0,1,0
3,20200517456,0,173469,9,1,0,0
3,20200517455,0,173476,6,0,1,0
3,20200517454,0,173474,4,0,1,0
3,20200517453,0,173483,3,1,0,0
3,20200517452,0,173494,4,0,1,0
3,20200517451,0,173522,2,0,1,0
3,20200517450,0,173537,7,1,0,0
3,20200517449,0,173542,2,0,1,0
3,20200517448,0,173560,0,0,1,1
3,20200517447,0,173588,8,0,1,0
3,20200517446,0,173597,7,1,0,0
3,20200517445,0,173599,9,1,0,0
3,20200517444,0,173618,8,0,1,0
3,20200517443,0,173627,7,1,0,0
3,20200517442,0,173628,8,0,1,0
3,20200517441,0,173634,4,0,1,0
3,20200517440,0,173650,0,0,1,1
3,20200517439,0,173669,9,1,0,0
3,20200517438,0,173680,0,0,1,1
3,20200517437,0,173694,4,0,1,0
3,20200517436,0,173726,6,0,1,0
3,20200517435,0,173730,0,0,1,1
3,20200517434,0,173756,6,0,1,0
3,20200517433,0,173764,4,0,1,0
3,20200517432,0,173783,3,1,0,0
3,20200517431,0,173797,7,1,0,0
3,20200517430,0,173808,8,0,1,0
3,20200517429,0,173817,7,1,0,0
3,20200517428,0,173822,2,0,1,0
3,20200517427,0,173844,4,0,1,0
3,20200517426,0,173862,2,0,1,0
3,20200517425,0,173874,4,0,1,0
3,20200517424,0,173885,5,1,0,1
3,20200517423,0,173906,6,0,1,0
3,20200517422,0,173915,5,1,0,1
3,20200517421,0,173935,5,1,0,1
3,20200517420,0,173944,4,0,1,0
3,20200517419,0,173946,6,0,1,0
3,20200517418,0,173960,0,0,1,1
3,20200517417,0,173975,5,1,0,1
3,20200517416,0,173982,2,0,1,0
3,20200517415,0,173980,0,0,1,1
3,20200517414,0,173987,7,1,0,0
3,20200517413,0,174006,6,0,1,0
3,20200517412,0,174032,2,0,1,0
3,20200517411,0,174048,8,0,1,0
3,20200517410,0,174047,7,1,0,0
3,20200517409,0,174066,6,0,1,0
3,20200517408,0,174084,4,0,1,0
3,20200517407,0,174102,2,0,1,0
3,20200517406,0,174122,2,0,1,0
3,20200517405,0,174123,3,1,0,0
3,20200517404,0,174157,7,1,0,0
3,20200517403,0,174170,0,0,1,1
3,20200517402,0,174181,1,1,0,0
3,20200517401,0,174188,8,0,1,0
3,20200517400,0,174207,7,1,0,0
3,20200517399,0,174210,0,0,1,1
3,20200517398,0,174230,0,0,1,1
3,20200517397,0,174233,3,1,0,0
3,20200517396,0,174232,2,0,1,0
3,20200517395,0,174259,9,1,0,0
3,20200517394,0,174268,8,0,1,0
3,20200517393,0,174281,1,1,0,0
3,20200517392,0,174303,3,1,0,0
3,20200517391,0,174307,7,1,0,0
3,20200517390,0,174315,5,1,0,1
3,20200517389,0,174316,6,0,1,0
3,20200517388,0,174336,6,0,1,0
3,20200517387,0,174365,5,1,0,1
3,20200517386,0,174376,6,0,1,0
3,20200517385,0,174393,3,1,0,0
3,20200517384,0,174416,6,0,1,0
3,20200517383,0,174428,8,0,1,0
3,20200517382,0,174453,3,1,0,0
3,20200517381,0,174470,0,0,1,1
3,20200517380,0,174473,3,1,0,0
3,20200517379,0,174482,2,0,1,0
3,20200517378,0,174499,9,1,0,0
3,20200517377,0,174506,6,0,1,0
3,20200517376,0,174511,1,1,0,0
3,20200517375,0,174527,7,1,0,0
3,20200517374,0,174537,7,1,0,0
3,20200517373,0,174561,1,1,0,0
3,20200517372,0,174578,8,0,1,0
3,20200517371,0,174591,1,1,0,0
3,20200517370,0,174629,9,1,0,0
3,20200517369,0,174642,2,0,1,0
3,20200517368,0,174661,1,1,0,0
3,20200517367,0,174689,9,1,0,0
3,20200517366,0,174710,0,0,1,1
3,20200517365,0,174721,1,1,0,0
3,20200517364,0,174745,5,1,0,1
3,20200517363,0,174754,4,0,1,0
3,20200517362,0,174753,3,1,0,0
3,20200517361,0,174760,0,0,1,1
3,20200517360,0,174788,8,0,1,0
3,20200517359,0,174801,1,1,0,0
3,20200517358,0,174818,8,0,1,0
3,20200517357,0,174820,0,0,1,1
3,20200517356,0,174827,7,1,0,0
3,20200517355,0,174859,9,1,0,0
3,20200517354,0,174859,9,1,0,0
3,20200517353,0,174866,6,0,1,0
3,20200517352,0,174880,0,0,1,1
3,20200517351,0,174887,7,1,0,0
3,20200517350,0,174916,6,0,1,0
3,20200517349,0,174922,2,0,1,0
3,20200517348,0,174945,5,1,0,1
3,20200517347,0,174950,0,0,1,1
3,20200517346,0,174953,3,1,0,0
3,20200517345,0,174952,2,0,1,0
3,20200517344,0,174964,4,0,1,0
3,20200517343,0,174968,8,0,1,0
3,20200517342,0,174982,2,0,1,0
3,20200517341,0,174981,1,1,0,0
3,20200517340,0,174980,0,0,1,1
3,20200517339,0,174994,4,0,1,0
3,20200517338,0,175008,8,0,1,0
3,20200517337,0,175018,8,0,1,0
3,20200517336,0,175049,9,1,0,0
3,20200517335,0,175040,0,0,1,1
3,20200517334,0,175046,6,0,1,0
3,20200517333,0,175049,9,1,0,0
3,20200517332,0,175053,3,1,0,0
3,20200517331,0,175055,5,1,0,1
3,20200517330,0,175083,3,1,0,0
3,20200517329,0,175100,0,0,1,1
3,20200517328,0,175118,8,0,1,0
3,20200517327,0,175140,0,0,1,1
3,20200517326,0,175166,6,0,1,0
3,20200517325,0,175170,0,0,1,1
3,20200517324,0,175179,9,1,0,0
3,20200517323,0,175186,6,0,1,0
3,20200517322,0,175190,0,0,1,1
3,20200517321,0,175216,6,0,1,0
3,20200517320,0,175227,7,1,0,0
3,20200517319,0,175241,1,1,0,0
3,20200517318,0,175245,5,1,0,1
3,20200517317,0,175255,5,1,0,1
3,20200517316,0,175261,1,1,0,0
3,20200517315,0,175288,8,0,1,0
3,20200517314,0,175307,7,1,0,0
3,20200517313,0,175315,5,1,0,1
3,20200517312,0,175341,1,1,0,0
3,20200517311,0,175359,9,1,0,0
3,20200517310,0,175364,4,0,1,0
3,20200517309,0,175382,2,0,1,0
3,20200517308,0,175405,5,1,0,1
3,20200517307,0,175428,8,0,1,0
3,20200517306,0,175441,1,1,0,0
3,20200517305,0,175442,2,0,1,0
3,20200517304,0,175459,9,1,0,0
3,20200517303,0,175466,6,0,1,0
3,20200517302,0,175469,9,1,0,0
3,20200517301,0,175485,5,1,0,1
3,20200517300,0,175511,1,1,0,0
3,20200517299,0,175527,7,1,0,0
3,20200517298,0,175545,5,1,0,1
3,20200517297,0,175551,1,1,0,0
3,20200517296,0,175569,9,1,0,0
3,20200517295,0,175588,8,0,1,0
3,20200517294,0,175590,0,0,1,1
3,20200517293,0,175607,7,1,0,0
3,20200517292,0,175619,9,1,0,0
3,20200517291,0,175613,3,1,0,0
3,20200517290,0,175633,3,1,0,0
3,20200517289,0,175647,7,1,0,0
3,20200517288,0,175650,0,0,1,1
3,20200517287,0,175654,4,0,1,0
3,20200517286,0,175673,3,1,0,0
3,20200517285,0,175688,8,0,1,0
3,20200517284,0,175702,2,0,1,0
3,20200517283,0,175703,3,1,0,0
3,20200517282,0,175709,9,1,0,0
3,20200517281,0,175716,6,0,1,0
3,20200517280,0,175722,2,0,1,0
3,20200517279,0,175732,2,0,1,0
3,20200517278,0,175757,7,1,0,0
3,20200517277,0,175784,4,0,1,0
3,20200517276,0,175798,8,0,1,0
3,20200517275,0,175815,5,1,0,1
3,20200517274,0,175827,7,1,0,0
3,20200517273,0,175848,8,0,1,0
3,20200517272,0,175852,2,0,1,0
3,20200517271,0,175865,5,1,0,1
3,20200517270,0,175867,7,1,0,0
3,20200517269,0,175889,9,1,0,0
3,20200517268,0,175915,5,1,0,1
3,20200517267,0,175921,1,1,0,0
3,20200517266,0,175921,1,1,0,0
3,20200517265,0,175932,2,0,1,0
3,20200517264,0,175955,5,1,0,1
3,20200517263,0,175975,5,1,0,1
3,20200517262,0,175980,0,0,1,1
3,20200517261,0,175992,2,0,1,0
3,20200517260,0,175995,5,1,0,1
3,20200517259,0,176013,3,1,0,0
3,20200517258,0,176016,6,0,1,0
3,20200517257,0,176039,9,1,0,0
3,20200517256,0,176041,1,1,0,0
3,20200517255,0,176051,1,1,0,0
3,20200517254,0,176071,1,1,0,0
3,20200517253,0,176070,0,0,1,1
3,20200517252,0,176087,7,1,0,0
3,20200517251,0,176092,2,0,1,0
3,20200517250,0,176108,8,0,1,0
3,20200517249,0,176109,9,1,0,0
3,20200517248,0,176124,4,0,1,0
3,20200517247,0,176143,3,1,0,0
3,20200517246,0,176151,1,1,0,0
3,20200517245,0,176156,6,0,1,0
3,20200517244,0,176162,2,0,1,0
3,20200517243,0,176175,5,1,0,1
3,20200517242,0,176188,8,0,1,0
3,20200517241,0,176190,0,0,1,1
3,20200517240,0,176190,0,0,1,1
3,20200517239,0,176198,8,0,1,0
3,20200517238,0,176200,0,0,1,1
3,20200517237,0,176206,6,0,1,0
3,20200517236,0,176201,1,1,0,0
3,20200517235,0,176219,9,1,0,0
3,20200517234,0,176227,7,1,0,0
3,20200517233,0,176254,4,0,1,0
3,20200517232,0,176272,2,0,1,0
3,20200517231,0,176309,9,1,0,0
3,20200517230,0,176322,2,0,1,0
3,20200517229,0,176341,1,1,0,0
3,20200517228,0,176340,0,0,1,1
3,20200517227,0,176353,3,1,0,0
3,20200517226,0,176375,5,1,0,1
3,20200517225,0,176397,7,1,0,0
3,20200517224,0,176423,3,1,0,0
3,20200517223,0,176435,5,1,0,1
3,20200517222,0,176459,9,1,0,0
3,20200517221,0,176476,6,0,1,0
3,20200517220,0,176502,2,0,1,0
3,20200517219,0,176528,8,0,1,0
3,20200517218,0,176556,6,0,1,0
3,20200517217,0,176568,8,0,1,0
3,20200517216,0,176580,0,0,1,1
3,20200517215,0,176594,4,0,1,0
3,20200517214,0,176591,1,1,0,0
3,20200517213,0,176601,1,1,0,0
3,20200517212,0,176619,9,1,0,0
3,20200517211,0,176631,1,1,0,0
3,20200517210,0,176642,2,0,1,0
3,20200517209,0,176640,0,0,1,1
3,20200517208,0,176655,5,1,0,1
3,20200517207,0,176664,4,0,1,0
3,20200517206,0,176661,1,1,0,0
3,20200517205,0,176662,2,0,1,0
3,20200517204,0,176688,8,0,1,0
3,20200517203,0,176692,2,0,1,0
3,20200517202,0,176710,0,0,1,1
3,20200517201,0,176710,0,0,1,1
3,20200517200,0,176716,6,0,1,0
3,20200517199,0,176725,5,1,0,1
3,20200517198,0,176737,7,1,0,0
3,20200517197,0,176749,9,1,0,0
3,20200517196,0,176756,6,0,1,0
3,20200517195,0,176776,6,0,1,0
3,20200517194,0,176782,2,0,1,0
3,20200517193,0,176797,7,1,0,0
3,20200517192,0,176800,0,0,1,1
3,20200517191,0,176819,9,1,0,0
3,20200517190,0,176833,3,1,0,0
3,20200517189,0,176844,4,0,1,0
3,20200517188,0,176857,7,1,0,0
3,20200517187,0,176886,6,0,1,0
3,20200517186,0,176896,6,0,1,0
3,20200517185,0,176893,3,1,0,0
3,20200517184,0,176916,6,0,1,0
3,20200517183,0,176943,3,1,0,0
3,20200517182,0,176954,4,0,1,0
3,20200517181,0,176973,3,1,0,0
3,20200517180,0,176988,8,0,1,0
3,20200517179,0,176994,4,0,1,0
3,20200517178,0,177019,9,1,0,0
3,20200517177,0,177048,8,0,1,0
3,20200517176,0,177062,2,0,1,0
3,20200517175,0,177080,0,0,1,1
3,20200517174,0,177082,2,0,1,0
3,20200517173,0,177084,4,0,1,0
3,20200517172,0,177085,5,1,0,1
3,20200517171,0,177106,6,0,1,0
3,20200517170,0,177127,7,1,0,0
3,20200517169,0,177134,4,0,1,0
3,20200517168,0,177136,6,0,1,0
3,20200517167,0,177156,6,0,1,0
3,20200517166,0,177160,0,0,1,1
3,20200517165,0,177166,6,0,1,0
3,20200517164,0,177168,8,0,1,0
3,20200517163,0,177189,9,1,0,0
3,20200517162,0,177201,1,1,0,0
3,20200517161,0,177204,4,0,1,0
3,20200517160,0,177211,1,1,0,0
3,20200517159,0,177220,0,0,1,1
3,20200517158,0,177242,2,0,1,0
3,20200517157,0,177240,0,0,1,1
3,20200517156,0,177243,3,1,0,0
3,20200517155,0,177252,2,0,1,0
3,20200517154,0,177276,6,0,1,0
3,20200517153,0,177297,7,1,0,0
3,20200517152,0,177302,2,0,1,0
3,20200517151,0,177325,5,1,0,1
3,20200517150,0,177335,5,1,0,1
3,20200517149,0,177368,8,0,1,0
3,20200517148,0,177378,8,0,1,0
3,20200517147,0,177380,0,0,1,1
3,20200517146,0,177381,1,1,0,0
3,20200517145,0,177384,4,0,1,0
3,20200517144,0,177382,2,0,1,0
3,20200517143,0,177387,7,1,0,0
3,20200517142,0,177419,9,1,0,0
3,20200517141,0,177430,0,0,1,1
3,20200517140,0,177440,0,0,1,1
3,20200517139,0,177440,0,0,1,1
3,20200517138,0,177448,8,0,1,0
3,20200517137,0,177455,5,1,0,1
3,20200517136,0,177479,9,1,0,0
3,20200517135,0,177499,9,1,0,0
3,20200517134,0,177523,3,1,0,0
3,20200517133,0,177532,2,0,1,0
3,20200517132,0,177546,6,0,1,0
3,20200517131,0,177568,8,0,1,0
3,20200517130,0,177587,7,1,0,0
3,20200517129,0,177587,7,1,0,0
3,20200517128,0,177598,8,0,1,0
3,20200517127,0,177611,1,1,0,0
3,20200517126,0,177648,8,0,1,0
3,20200517125,0,177666,6,0,1,0
3,20200517124,0,177696,6,0,1,0
3,20200517123,0,177714,4,0,1,0
3,20200517122,0,177727,7,1,0,0
3,20200517121,0,177739,9,1,0,0
3,20200517120,0,177759,9,1,0,0
3,20200517119,0,177776,6,0,1,0
3,20200517118,0,177786,6,0,1,0
3,20200517117,0,177819,9,1,0,0
3,20200517116,0,177832,2,0,1,0
3,20200517115,0,177842,2,0,1,0
3,20200517114,0,177841,1,1,0,0
3,20200517113,0,177858,8,0,1,0
3,20200517112,0,177887,7,1,0,0
3,20200517111,0,177901,1,1,0,0
3,20200517110,0,177916,6,0,1,0
3,20200517109,0,177939,9,1,0,0
3,20200517108,0,177963,3,1,0,0
3,20200517107,0,177968,8,0,1,0
3,20200517106,0,177970,0,0,1,1
3,20200517105,0,177977,7,1,0,0
3,20200517104,0,177973,3,1,0,0
3,20200517103,0,177976,6,0,1,0
3,20200517102,0,177976,6,0,1,0
3,20200517101,0,177973,3,1,0,0
3,20200517100,0,177972,2,0,1,0
3,20200517099,0,177998,8,0,1,0
3,20200517098,0,178006,6,0,1,0
3,20200517097,0,178006,6,0,1,0
3,20200517096,0,178021,1,1,0,0
3,20200517095,0,178043,3,1,0,0
3,20200517094,0,178047,7,1,0,0
3,20200517093,0,178067,7,1,0,0
3,20200517092,0,178088,8,0,1,0
3,20200517091,0,178098,8,0,1,0
3,20200517090,0,178114,4,0,1,0
3,20200517089,0,178126,6,0,1,0
3,20200517088,0,178145,5,1,0,1
3,20200517087,0,178178,8,0,1,0
3,20200517086,0,178180,0,0,1,1
3,20200517085,0,178187,7,1,0,0
3,20200517084,0,178186,6,0,1,0
3,20200517083,0,178192,2,0,1,0
3,20200517082,0,178197,7,1,0,0
3,20200517081,0,178216,6,0,1,0
3,20200517080,0,178233,3,1,0,0
3,20200517079,0,178240,0,0,1,1
3,20200517078,0,178256,6,0,1,0
3,20200517077,0,178278,8,0,1,0
3,20200517076,0,178289,9,1,0,0
3,20200517075,0,178316,6,0,1,0
3,20200517074,0,178329,9,1,0,0
3,20200517073,0,178330,0,0,1,1
3,20200517072,0,178344,4,0,1,0
3,20200517071,0,178364,4,0,1,0
